id,text,irony,sarcasm,topic,lemmatized_text,cleaned_text,cleaned_text_mention_hashtag,sentiment,emotion
4.643039840908124e+17,Arrestato Scajola. Stavolta l'alloggio lo offriamo noi. [@ABkualcosa],1.0,1.0,TW-SPINO,arrestare Scajola stavolta alloggio offrire @ABkualcosa,arrestato scajola stavolta alloggio offriamo @abkualcosa,arrestato scajola stavolta alloggio offriamo @mention,negative,anger
7.11130736867328e+17,Arrestato Salah: era rimasto nascosto per mesi in un appartamento. Poi ha messo su un disco di Fedez. [@Rego_tweet],1.0,0.0,TW-SPINO,arrestare Salah rimanere nascondere mese appartamento poi mettere disco Fedez @Rego tweet,arrestato salah rimasto nascosto mesi appartamento poi messo disco fedez @rego tweet,arrestato salah rimasto nascosto mesi appartamento poi messo disco fedez @mention,negative,sadness
7.931611964803891e+17,"Arrestati dopo l'inseguimento, due nomadi in manette. Li riconoscete? https://t.co/cmVF4UUXIE",0.0,0.0,HSC,arrestare dopo inseguimento due nomade manetta riconoscere @url,arrestati dopo inseguimento due nomadi manette riconoscete @url,arrestati dopo inseguimento due nomadi manette riconoscete @url,negative,anger
5.901587876103373e+17,"Arrestati 24 trafficanti di umani , ok ora manteniamo anche loro nelle nostre prigioni o possiamo usare la loro legge coranica?",1.0,1.0,HSC,arrestato @number trafficante umano ok ora mantenere prigione potere usare legge coranica,arrestati @number trafficanti umani ok ora manteniamo prigioni possiamo usare legge coranica,arrestati @number trafficanti umani ok ora manteniamo prigioni possiamo usare legge coranica,negative,anger
6.282880160129843e+17,Arrestati 11 fedelissimi di Messina Denaro. È l'occasione buona per mettere alla prova i panchinari. [sangancillo],1.0,0.0,TW-SPINO,arrestato @number fedelissimo Messina denaro occasione buono mettere prova panchinaro sangancillo,arrestati @number fedelissimi messina denaro occasione buona mettere prova panchinari sangancillo,arrestati @number fedelissimi messina denaro occasione buona mettere prova panchinari sangancillo,negative,anger
1.962465964789678e+17,"Arrabbiati bipartisan, così #Grillo arriverà al 10% -- #italia #cirsi #politica #attualità #monti @beppe_grillo  http://t.co/6viwfyyI",0.0,0.0,TW-SENTIPOLC,arrabbiato bipartisan così #Grillo arrivare @number #italia #cirsi #politica #attualità #monti @beppe grillo @url,arrabbiati bipartisan così #grillo arriverà @number #italia #cirsi #politica #attualità #monti @beppe grillo @url,arrabbiati bipartisan così @hashtag arriverà @number @hashtag @hashtag @hashtag @hashtag @hashtag @mention @url,positive,anger
5.313931623095378e+17,Arianna Bettini del Forum provinciale dei genitori ha fatto un bell'intervento sui genitori come partner educativi #labuonascuola @pd_verona,0.0,0.0,TW-BS,Arianna Bettini Forum provinciale genitore bell intervento genitore partner educativo #labuonascuola @pd verona,arianna bettini forum provinciale genitori fatto bell intervento genitori partner educativi #labuonascuola @pd verona,arianna bettini forum provinciale genitori fatto bell intervento genitori partner educativi @hashtag @mention,positive,joy
8.479964281317417e+17,Architettura tessile come risposta alla temporaneità degli alloggi per immigrati https://t.co/awT3CzwOFs https://t.co/RGsFytZQbR,0.0,0.0,HSC,architettura tessile risposta temporaneità alloggio immigrato @url @url,architettura tessile risposta temporaneità alloggi immigrati @url @url,architettura tessile risposta temporaneità alloggi immigrati @url @url,negative,anger
6.76010272939778e+17,"Arabia Saudita, elette quattro donne. Ora vai a capire quali. [@pirata_21]",1.0,0.0,TW-SPINO,Arabia saudita eleggere quattro donna ora vaio capire @pirata @number,arabia saudita elette quattro donne ora vai capire quali @pirata @number,arabia saudita elette quattro donne ora vai capire quali @mention,positive,joy
1.4765185225786163e+17,"approvata la fiducia sull'emendamento alla manovra economica del governo #Monti. 495 voti a favore e 88 contrari, 4 astenuti.",0.0,0.0,TW-SENTIPOLC,approvare fiducia emendamento manovra economico governo #Monti @number voto favore @number contrario @number astenuto,approvata fiducia emendamento manovra economica governo #monti @number voti favore @number contrari @number astenuti,approvata fiducia emendamento manovra economica governo @hashtag @number voti favore @number contrari @number astenuti,negative,fear
1.6109441128189952e+17,Apprezzo la professionalità di Lucia Annunziata e la serietà di Mario Monti....,0.0,0.0,TW-SENTIPOLC,apprezzare professionalità Lucia Annunziata serietà Mario Monti,apprezzo professionalità lucia annunziata serietà mario monti,apprezzo professionalità lucia annunziata serietà mario monti,positive,joy
5.071017355683062e+17,Apprendistato obbligatorio ne #labuonascuola di Matteo #Renzi - http://t.co/a4465y1Der,0.0,0.0,TW-BS,apprendistato obbligatorio #labuonascuola Matteo #Renzi @url,apprendistato obbligatorio #labuonascuola matteo #renzi @url,apprendistato obbligatorio @hashtag matteo @hashtag @url,positive,joy
7.861190986945249e+17,Aperti i lavori della 33 esima Assemblea ANCI. Parliamo di accoglienza e di migranti. https://t.co/U33pebTne5,0.0,0.0,HSC,aprire lavoro @number esimere assemblea Anci parlare accoglienza migrare @url,aperti lavori @number esima assemblea anci parliamo accoglienza migranti @url,aperti lavori @number esima assemblea anci parliamo accoglienza migranti @url,positive,fear
5.115505480601518e+17,"Aperte le consultazioni sul documento ""La buona scuola"". Spero che la partecipazione non si riduca alla parte... http://t.co/oAYUw5kbM7",0.0,0.0,TW-BS,aprire consultazione documento buono scuola sperare partecipazione ridurre parte @url,aperte consultazioni documento buona scuola spero partecipazione riduca parte @url,aperte consultazioni documento buona scuola spero partecipazione riduca parte @url,negative,anger
1.93400701437739e+17,Antipolitica i 5 Stelle? Ridicolo! | Fabio Balocco | Il Fatto Quotidiano http://t.co/Jwf5srX4 via @fattoquotidiano #Grillo #M5S,0.0,0.0,TW-SENTIPOLC,Antipolitico @number stella ridicolo Fabio balocco fatto quotidiano @url via @fattoquotidiano #Grillo #M5S,antipolitica @number stelle ridicolo fabio balocco fatto quotidiano @url via @fattoquotidiano #grillo #m5s,antipolitica @number stelle ridicolo fabio balocco fatto quotidiano @url via @mention @hashtag @hashtag,negative,anger
1.619191757559726e+17,Angeletti attacca il governo #monti #ballaro,0.0,0.0,TW-SENTIPOLC,Angeletto attaccare governo #monti #ballaro,angeletti attacca governo #monti #ballaro,angeletti attacca governo @hashtag @hashtag,negative,anger
6.448663630985626e+17,"Angela Merkel: ""Le fabbriche automobilistiche diano lavoro ai profughi"". Producendo auto senza tergicristalli. [@_sofino]",1.0,0.0,TW-SPINO,Angela Merkel fabbrica automobilistico dare lavoro profugo produrre auto senza tergicristallo @ sofino,angela merkel fabbriche automobilistiche diano lavoro profughi producendo auto senza tergicristalli @ sofino,angela merkel fabbriche automobilistiche diano lavoro profughi producendo auto senza tergicristalli @mention,negative,anger
8.072210748029092e+17,"Anello ferroviario,fascia verde,domeniche ecologiche.Tutte manovre per migliorare aria.Ma i campi rom possono bruciare tutto. @virginiaraggi",0.0,0.0,HSC,anello ferroviario fascia verde domenica ecologiche Tutte manovra migliorare aria campo rom potere bruciare @virginiaraggi,anello ferroviario fascia verde domeniche ecologiche tutte manovre migliorare aria campi rom possono bruciare @virginiaraggi,anello ferroviario fascia verde domeniche ecologiche tutte manovre migliorare aria campi rom possono bruciare @mention,negative,anger
8.153638120900567e+17,"Ancora una volta,anche a capodanno! Fate l'opposto di ciò che vuole lo Stato islamico! #isisfuckyou",0.0,0.0,HSC,ancora volta capodanno opporre ciò volere stato islamico #isisfuckyou,ancora volta capodanno fate opposto ciò vuole stato islamico #isisfuckyou,ancora volta capodanno fate opposto ciò vuole stato islamico @hashtag,negative,anger
5.07170337390592e+17,"Ancora tanti temono le sfide del futuro. Tranquilli, il paese traghetterà anche voi fuori dalla palude #labuonascuola http://t.co/7OluBdr53m",1.0,0.0,TW-BS,ancora tanto temere sfida futuro tranquillo paese traghettare fuori palude #labuonascuola @url,ancora tanti temono sfide futuro tranquilli paese traghetterà fuori palude #labuonascuola @url,ancora tanti temono sfide futuro tranquilli paese traghetterà fuori palude @hashtag @url,negative,sadness
8.528321994139731e+17,ancora su sgombero del campo rom #Gianturco #Napoli https://t.co/XCMq9XIpIg,0.0,0.0,HSC,ancora sgombero campo rom #Gianturco #Napoli @url,ancora sgombero campo rom #gianturco #napoli @url,ancora sgombero campo rom @hashtag @hashtag @url,negative,anger
5.2231547920214016e+17,Ancora nessun finanziamento dal MIUR per avvio corsi a.a.2014/15 @MiurSocial @FusacchiA @FLuccisano #labuonascuola,0.0,0.0,TW-BS,ancora nessun finanziamento MIUR avvio corso @number @number @MiurSocial @FusacchiA @FLuccisano #labuonascuola,ancora nessun finanziamento miur avvio corsi @number @number @miursocial @fusacchia @fluccisano #labuonascuola,ancora nessun finanziamento miur avvio corsi @number @number @mention @mention @mention @hashtag,positive,sadness
8.391363702831473e+17,"Ancona, finisce fuga del componente della cellula per immigrati clandestini - Corriere Adriatico https://t.co/YBy7KZBCBi #Ancona #news",0.0,0.0,HSC,Ancona finire fuga componente cellula immigrato clandestino Corriere Adriatico @url #Ancona #news,ancona finisce fuga componente cellula immigrati clandestini corriere adriatico @url #ancona #news,ancona finisce fuga componente cellula immigrati clandestini corriere adriatico @url @hashtag @hashtag,negative,fear
6.670106023348183e+17,"Anche una donna si fa saltare in aria. È la versione terrorista di ""No, niente"". [@batduccio]",1.0,0.0,TW-SPINO,donna saltare aria versione terrorista no niente @batduccio,donna fa saltare aria versione terrorista no niente @batduccio,donna fa saltare aria versione terrorista no niente @mention,negative,anger
5.0710603584098304e+17,anche un po' di competenze grammaticali per la suddivisione delle sillabe negli a capo.. #labuonascuola http://t.co/G90eDKpgow,1.0,1.0,TW-BS,po competenza grammaticale suddivisione sillaba capo #labuonascuola @url,po competenze grammaticali suddivisione sillabe capo #labuonascuola @url,po competenze grammaticali suddivisione sillabe capo @hashtag @url,positive,fear
8.274564889941236e+17,"anche stavolta niente a che fare con l'islam, non è evidente? :D https://t.co/GiLzZIgj63",1.0,1.0,HSC,stavolta niente islam evidente D @url,stavolta niente islam evidente d @url,stavolta niente islam evidente d @url,negative,sadness
8.129678283871681e+17,"Anche questo Natale ci deliziano con la solita propaganda per l’invasione di clandestini islamici, come... https://t.co/LWOkM7PUl5",1.0,0.0,HSC,natale deliziare solito propaganda invasione clandestino islamico @url,natale deliziano solita propaganda invasione clandestini islamici @url,natale deliziano solita propaganda invasione clandestini islamici @url,negative,anger
5.071900979395584e+17,Anche qualche ora in più di #scienza non avrebbe gustato ne #labuonascuola. Qui riassuntino: http://t.co/U5vWXjGII8 via @OggiScienza,1.0,0.0,TW-BS,qualche ora #scienza gustare #labuonascuola qui riassuntino @url via @OggiScienza,qualche ora #scienza gustato #labuonascuola qui riassuntino @url via @oggiscienza,qualche ora @hashtag gustato @hashtag qui riassuntino @url via @mention,positive,joy
5.6723873745391206e+17,Anche oggi sono in arrivo 2000migranti dalla Libia avanti in italia ce posto per tutti vero @lauraboldrini ? Li puoi accogliere a casa tua,1.0,1.0,HSC,oggi arrivo 2000migranti Libia avanti italia ce porre vero @lauraboldrini potere accogliere casa,oggi arrivo 2000migranti libia avanti italia ce posto vero @lauraboldrini puoi accogliere casa,oggi arrivo 2000migranti libia avanti italia ce posto vero @mention puoi accogliere casa,negative,anger
5.2269645747716506e+17,Anche oggi ho spiegato il saggio breve ma volevo dire alla classe scrivete quello che volete tanto sarà un pro forma #labuonascuola,1.0,1.0,TW-BS,oggi spiegare saggio breve volere dire classe scrivere volere tanto pro forma #labuonascuola,oggi spiegato saggio breve volevo dire classe scrivete volete tanto pro forma #labuonascuola,oggi spiegato saggio breve volevo dire classe scrivete volete tanto pro forma @hashtag,positive,joy
1.5487150834122752e+17,Anche Mario #Monti è fotogenico. Solo io vengo una merda sulle foto?,1.0,0.0,TW-SENTIPOLC,Mario #Monti fotogenico solo venire merda foto,mario #monti fotogenico solo vengo merda foto,mario @hashtag fotogenico solo vengo merda foto,negative,anger
8.002901162918052e+17,"Anche la Statua della Libertà è un'immigrata, ma non ditelo a Donald. https://t.co/QzS3CPPo4y",1.0,0.0,HSC,statua libertà immigrare dire Donald @url,statua libertà immigrata ditelo donald @url,statua libertà immigrata ditelo donald @url,negative,anger
5.297026045832192e+17,Anche la ns agenzia il 6/11 tra i giurati per i progetti di #Gioventuitaliana @AgenziaGiovani #erasmusplus #labuonascuola,0.0,0.0,TW-BS,ns agenzia @number @number giurato progetto #Gioventuitaliana @AgenziaGiovani #erasmusplus #labuonascuola,ns agenzia @number @number giurati progetti #gioventuitaliana @agenziagiovani #erasmusplus #labuonascuola,ns agenzia @number @number giurati progetti @hashtag @mention @hashtag @hashtag,positive,joy
8.033735279404319e+17,Anche l'attico di Bertone è abbastanza vasto...mettetene un paio di migranti anche lì.  #QuintaColonna,1.0,1.0,HSC,attico Bertone abbastanza vasto mettere paio migrare lì #QuintaColonna,attico bertone abbastanza vasto mettetene paio migranti lì #quintacolonna,attico bertone abbastanza vasto mettetene paio migranti lì @hashtag,negative,anger
8.167214137929933e+17,anche io vedo folle di italiani inferociti che si aggirano armati a caccia di profughi (o cercano evasori?) https://t.co/MlMVLTDmdJ,1.0,0.0,HSC,vedere folle italiano inferocire aggirare armare caccia profugo cercare evasore @url,vedo folle italiani inferociti aggirano armati caccia profughi cercano evasori @url,vedo folle italiani inferociti aggirano armati caccia profughi cercano evasori @url,negative,anger
5.158439795446416e+17,Anche io ho fatto la mia parte. Partecipate anche voi alla consultazione per #labuonascuola. http://t.co/NCC3ko7gs4,0.0,0.0,TW-BS,parte partecipare consultazione #labuonascuola @url,fatto parte partecipate consultazione #labuonascuola @url,fatto parte partecipate consultazione @hashtag @url,positive,joy
5.114581239333152e+17,Anche il lancio di uova marce sarebbe stato didatticamente più appropriato del coro e dei fiori http://t.co/LOPwr3aGQL #labuonascuola,1.0,0.0,TW-BS,lancio uovo marcio didatticamente appropriare coro fiore @url #labuonascuola,lancio uova marce stato didatticamente appropriato coro fiori @url #labuonascuola,lancio uova marce stato didatticamente appropriato coro fiori @url @hashtag,negative,joy
8.262077801136415e+17,Anche i #rom a #Roma sono stati derubati.... ma pensa che gentaglia che c'è in Italia #QuintaColonna,1.0,1.0,HSC,#rom #Roma derubare pensare gentaglia Italia #QuintaColonna,#rom #roma stati derubati pensa gentaglia italia #quintacolonna,@hashtag @hashtag stati derubati pensa gentaglia italia @hashtag,negative,anger
1.6298015464424653e+17,Anche Fitch declassa l'Italia Ma loda il governo Monti: \\ Evitato un taglio peggiore\\ : Dopo il downgrade di... http://t.co/MOT9Sx28,0.0,0.0,TW-SENTIPOLC,Fitch declassare Italia lodare governo Monti evitare taglio cattivo dopo downgrade @url,fitch declassa italia loda governo monti evitato taglio peggiore dopo downgrade @url,fitch declassa italia loda governo monti evitato taglio peggiore dopo downgrade @url,negative,anger
1.937696627298222e+17,Anche allo stadio si canta #Grillo uno di noi -- #inonda,0.0,0.0,TW-SENTIPOLC,stadio cantare #Grillo #inonda,stadio canta #grillo #inonda,stadio canta @hashtag @hashtag,positive,joy
1.938031059917988e+17,Anche allo stadio si canta #Grillo uno di noi,0.0,0.0,TW-SENTIPOLC,stadio cantare #Grillo,stadio canta #grillo,stadio canta @hashtag,positive,joy
5.173522631790714e+17,Anche all incontro nazionale di Frequenza200 Roma a San Basilio il 13 ott. si parla di #labuonascuola @MiurSocial @IntervitaOnlus,0.0,0.0,TW-BS,incontro nazionale frequenza @number Roma San Basilio @number ott parlare #labuonascuola @MiurSocial @IntervitaOnlus,incontro nazionale frequenza200 roma san basilio @number ott parla #labuonascuola @miursocial @intervitaonlus,incontro nazionale frequenza200 roma san basilio @number ott parla @hashtag @mention @mention,positive,joy
1.9306476909849395e+17,"anche a me l'audio di #Grillo da fastidio, ma a darmi ancora più fastidio sono i giornalisti come #Gomez che gli leccano il culo....",0.0,0.0,TW-SENTIPOLC,me audio #Grillo fastidio dare ancora fastidio giornalista #Gomez leccare culo,me audio #grillo fastidio darmi ancora fastidio giornalisti #gomez leccano culo,me audio @hashtag fastidio darmi ancora fastidio giornalisti @hashtag leccano culo,negative,anger
5.1152980078443725e+17,Anche #Renzi torna a scuola: continua a confondere 100 con 1000. #labuonascuolauncazzo,1.0,1.0,TW-BS,#Renzi tornare scuola continuare confondere @number @number #labuonascuolauncazzo,#renzi torna scuola continua confondere @number @number #labuonascuolauncazzo,@hashtag torna scuola continua confondere @number @number @hashtag,negative,joy
1.3494845394715853e+17,"anagrammando Mario Monti noi #rimontiamo. Spread 480, la borsa rifiata e il mio mal di gola migliora.",1.0,0.0,TW-SENTIPOLC,anagrammare Mario Monti #rimontiamo spread @number borsa rifiatare male gola migliorare,anagrammando mario monti #rimontiamo spread @number borsa rifiata mal gola migliora,anagrammando mario monti @hashtag spread @number borsa rifiata mal gola migliora,negative,anger
5.1210712238210246e+17,"Amy Canga a proposito di ""buona scuola"" http://t.co/1fEzYhOuGs",0.0,0.0,TW-BS,Amy Canga proposito buono scuola @url,amy canga proposito buona scuola @url,amy canga proposito buona scuola @url,positive,joy
3.967403627123876e+17,"AMMETTILO: il tuo idolo ha risposto almeno una volta ad una francese o australiana...ad un Dissennatore,ad Hagrid..ma non a te",1.0,0.0,TW-SENTIPOLC,ammettere idolo rispondere almeno volta francese australiano Dissennatore Hagrid te,ammettilo idolo risposto almeno volta francese australiana dissennatore hagrid te,ammettilo idolo risposto almeno volta francese australiana dissennatore hagrid te,negative,anger
7.832797613470188e+17,Amigi italiani perché  #SanFrancesco era povero e avere fatto santo e noi immigrati poveri odiare noi? Perché io no parlare con animali?,1.0,0.0,HSC,Amigi italiano #SanFrancesco povero fatto santo immigrare povero odiare no parlare animale,amigi italiani #sanfrancesco povero fatto santo immigrati poveri odiare no parlare animali,amigi italiani @hashtag povero fatto santo immigrati poveri odiare no parlare animali,negative,anger
1.6330200185635635e+17,"Amici tranquilli che il 30 % degli italiani e fra le braccai dell'influenza, l'altro 70% risente dell'influenza del governo Monti :-)",1.0,0.0,TW-SENTIPOLC,amico tranquillo @number italiano fra braccare influenza altro @number risentire influenza governo Monti,amici tranquilli @number italiani fra braccai influenza altro @number risente influenza governo monti,amici tranquilli @number italiani fra braccai influenza altro @number risente influenza governo monti,negative,anger
5.545388441510994e+17,Amici mussulmani nerini a far l'aperitivo con una bianca cristiana... L'amore e il rispetto vince su tutto! http://t.co/9oOo3MwJyB,1.0,0.0,HSC,amico mussulmano nerini aperitivo bianca cristiano amore rispetto vincere @url,amici mussulmani nerini far aperitivo bianca cristiana amore rispetto vince @url,amici mussulmani nerini far aperitivo bianca cristiana amore rispetto vince @url,negative,joy
5.0722259756240896e+17,Amici miei - Raccolta supercazzole: http://t.co/vPUQt0dDfl via @YouTube antani la buona scuola con scappellamento a destra,1.0,0.0,TW-BS,amico raccolto supercazzole @url via @YouTube antani buono scuola scappellamento destra,amici raccolta supercazzole @url via @youtube antani buona scuola scappellamento destra,amici raccolta supercazzole @url via @mention antani buona scuola scappellamento destra,negative,anger
5.2746823935462605e+17,"Amici del @MiurSocial, sapreste forse aiutarmi a trovare maggiori informazioni a proposito dell'incontro de #labuonascuola a #Trieste?Grazie",0.0,0.0,TW-BS,amico @MiurSocial sapere forse aiutare trovare grande informazione proposito incontro de #labuonascuola #Trieste grazia,amici @miursocial sapreste forse aiutarmi trovare maggiori informazioni proposito incontro de #labuonascuola #trieste grazie,amici @mention sapreste forse aiutarmi trovare maggiori informazioni proposito incontro de @hashtag @hashtag,positive,sadness
1.347610536607826e+17,"Altro che Governo Monti,è già tempo di campagna elettorale.",0.0,0.0,TW-SENTIPOLC,altro governo Monti già tempo campagna elettorale,altro governo monti già tempo campagna elettorale,altro governo monti già tempo campagna elettorale,negative,anger
1.649989149724549e+17,"altro che 140 caratteri, mi ci vorrebbe il rotolo di carta igienica #Foxy per dire giusto due cosette a nonno Mario #Monti #monotonia",1.0,1.0,TW-SENTIPOLC,altro @number carattere volere rotolo carta igienico #Foxy dire giusto due cosetta nonno Mario #Monti #monotonia,altro @number caratteri vorrebbe rotolo carta igienica #foxy dire giusto due cosette nonno mario #monti #monotonia,altro @number caratteri vorrebbe rotolo carta igienica @hashtag dire giusto due cosette nonno mario @hashtag @hashtag,positive,joy
5.123365723654226e+17,Altro che #Renzi o #Gelmini. Calamandrei sapeva cos' è #labuonascuola! Vale la pena leggere. http://t.co/3zrjgLQA7l,0.0,0.0,TW-BS,altro #Renzi #Gelmini Calamandare sapere cos #labuonascuola valere pena leggero @url,altro #renzi #gelmini calamandrei sapeva cos #labuonascuola vale pena leggere @url,altro @hashtag @hashtag calamandrei sapeva cos @hashtag vale pena leggere @url,positive,joy
3.956213595537613e+17,alle medie ero strafatta di acidi non c'è altra spiegazione,1.0,0.0,TW-SENTIPOLC,medio strafare acido altro spiegazione,medie strafatta acidi altra spiegazione,medie strafatta acidi altra spiegazione,negative,anger
8.140784244865473e+17,"Allarme terrorismo, 100 profughi  al giorno lasciano Milano https://t.co/8lVmxPxwYG https://t.co/WIpaqAiNA9",0.0,0.0,HSC,allarme terrorismo @number profugo giorno lasciare Milano @url @url,allarme terrorismo @number profughi giorno lasciano milano @url @url,allarme terrorismo @number profughi giorno lasciano milano @url @url,negative,anger
1.5012729029722112e+17,"ALLARME ITALIA: tagli alle pensioni e nuove tasse, governo Monti: milioni di rotture (di coglioni)",1.0,0.0,TW-SENTIPOLC,allarme Italia taglio pensione nuovo tassa governo Monti milione rottura coglione,allarme italia tagli pensioni nuove tasse governo monti milioni rotture coglioni,allarme italia tagli pensioni nuove tasse governo monti milioni rotture coglioni,negative,anger
6.680250090598359e+17,Allarme a Milano: trovata in via Montenapoleone una busta Oviesse. [@serena_gandhi],1.0,0.0,TW-SPINO,allarme Milano trovata via Montenapoleone busta Oviesse @serena gandhi,allarme milano trovata via montenapoleone busta oviesse @serena gandhi,allarme milano trovata via montenapoleone busta oviesse @mention,positive,sadness
8.489956320649338e+17,"Alla marcia della pace appello per i profughi, precari e ambiente - Il Gazzettino https://t.co/mSTcry2n2I",0.0,0.0,HSC,marcia pace appello profugo precario ambiente gazzettino @url,marcia pace appello profughi precari ambiente gazzettino @url,marcia pace appello profughi precari ambiente gazzettino @url,negative,anger
7.864905575604878e+17,Alla guida del gommone con 129 migranti: polizia e finanza ... - https://t.co/wkmcLi7eU0 #blogsicilianotizie https://t.co/3M6zJE5a8Q,0.0,0.0,HSC,guida gommone @number migrare polizia finanza @url #blogsicilianotizie @url,guida gommone @number migranti polizia finanza @url #blogsicilianotizie @url,guida gommone @number migranti polizia finanza @url @hashtag @url,negative,anger
8.123918572631694e+17,"Alla fine bastava una partita con due squadre piene di #migranti, per dimenticarci di #Berlino, #Raggi ecc. #MilanJuventus #finoalconfine",1.0,0.0,HSC,fine bastare partita due squadra pieno #migranti dimenticare #Berlino #Raggi ecc #MilanJuventus #finoalconfine,fine bastava partita due squadre piene #migranti dimenticarci #berlino #raggi ecc #milanjuventus #finoalconfine,fine bastava partita due squadre piene @hashtag dimenticarci @hashtag @hashtag ecc @hashtag @hashtag,positive,sadness
5.086749438493614e+17,Alla chiusura della @FestaUnitaBO @matteorenzi chiede l'impegno del @pdnetwork sulla riforma #labuonascuola http://t.co/ls7cz45OYD,0.0,0.0,TW-BS,chiusura @FestaUnitaBO @matteorenzi chiedere impegno @pdnetwork riforma #labuonascuola @url,chiusura @festaunitabo @matteorenzi chiede impegno @pdnetwork riforma #labuonascuola @url,chiusura @mention @mention chiede impegno @mention riforma @hashtag @url,positive,joy
4.6267228085501126e+17,All'Olimpico si dialoga con gli ultras. In Italia prima di decidere qualsiasi cosa va di moda consultare dei pregiudicati. [@blogstark],1.0,1.0,TW-SPINO,Olimpico dialogare ultras Italia prima decidere qualsiasi cosa andare moda consultare pregiudicato @blogstark,olimpico dialoga ultras italia prima decidere qualsiasi cosa va moda consultare pregiudicati @blogstark,olimpico dialoga ultras italia prima decidere qualsiasi cosa va moda consultare pregiudicati @mention,negative,anger
8.340478115534643e+17,All'estero i #tassisti sono tutti immigrati. Da noi tendono invece a essere fascisti. Le solite anomalie italiote #uber #M5s #PaesePatetico https://t.co/3B4H412F1i,1.0,1.0,HSC,estero #tassisti immigrato tendere invece fascista solito anomalia italiota #uber #M5s #PaesePatetico @url,estero #tassisti immigrati tendono invece fascisti solite anomalie italiote #uber #m5s #paesepatetico @url,estero @hashtag immigrati tendono invece fascisti solite anomalie italiote @hashtag @hashtag @hashtag @url,negative,anger
6.553333278645289e+17,"All'asta i cimeli di Craxi. Ehi, quella è la mia autoradio! [@Goemon_SM]",1.0,1.0,TW-SPINO,asta cimelio Craxi ehi autoradio @Goemon SM,asta cimeli craxi ehi autoradio @goemon sm,asta cimeli craxi ehi autoradio @mention,negative,anger
1.9331652733489152e+17,"Alfano: \""Dopo le amministrative arriverà la più grande novità della politica italiana\"". Ah, ve ne andate e sparite per sempre?",1.0,1.0,TW-SENTIPOLC,Alfano dopo amministrativa arrivare grande novità politica italiano ah ve andare sparire sempre,alfano dopo amministrative arriverà grande novità politica italiana ah ve andate sparite sempre,alfano dopo amministrative arriverà grande novità politica italiana ah ve andate sparite sempre,negative,anger
5.469510456757453e+17,Alfano: “Stiamo per prendere Messina Denaro“. È il primo colpo del mercato invernale. [@maurofodaroni],1.0,0.0,TW-SPINO,Alfano prendere Messina denaro primo colpo mercato invernale @maurofodaroni,alfano prendere messina denaro primo colpo mercato invernale @maurofodaroni,alfano prendere messina denaro primo colpo mercato invernale @mention,negative,joy
5.55710759435776e+17,Alfano: “Quattro italiani arruolati nell'Isis”. Ma al momento sono in malattia.  [CONTINUA su http://t.co/oDPUtxTqU7],1.0,0.0,TW-SPINO,Alfano quattro italiano arruolare Isis momento malattia continuare @url,alfano quattro italiani arruolati isis momento malattia continua @url,alfano quattro italiani arruolati isis momento malattia continua @url,negative,fear
5.1192518699700224e+17,Alfano: “Con i terroristi agiremo come con la mafia“. Nascerà Forza Isis. [@gmbugs],1.0,0.0,TW-SPINO,Alfano terrorista agire mafia nascere Forza Isis @gmbugs,alfano terroristi agiremo mafia nascerà forza isis @gmbugs,alfano terroristi agiremo mafia nascerà forza isis @mention,negative,anger
6.1039312003183e+17,"Alfano: ""Non posso rivelare il piano B sui migranti"". Anche perché non gliel'hanno detto. [@pantana21, @ilmagodifloz]",1.0,1.0,TW-SPINO,Alfano potere rivelare piano B migrare gliel dire @pantana21 @ilmagodifloz,alfano posso rivelare piano b migranti gliel detto @pantana21 @ilmagodifloz,alfano posso rivelare piano b migranti gliel detto @mention @mention,negative,anger
6.418968476577997e+17,"Alfano: ""L'Italia deve accogliere chi scappa dalle persecuzioni"". Come il Pd ha fatto con lui.  [CONTINUA su http://t.co/oDPUtx2DvV]",1.0,1.0,TW-SPINO,Alfano Italia dovere accogliere scappare persecuzione Pd continuare @url,alfano italia deve accogliere scappa persecuzioni pd fatto continua @url,alfano italia deve accogliere scappa persecuzioni pd fatto continua @url,negative,anger
7.029304156114534e+17,"Alfano: ""Il limite della politica è la natura"". E il limite della natura è Alfano. [pollo]",1.0,1.0,TW-SPINO,Alfano limite politica natura limite natura Alfano pollo,alfano limite politica natura limite natura alfano pollo,alfano limite politica natura limite natura alfano pollo,negative,anger
6.612169029880463e+17,"Alfano: ""Il Giubileo deve funzionare come l'Expo"". Ok, appena finisce smontiamo tutto. [@Goemon_SM]",1.0,0.0,TW-SPINO,Alfano Giubileo dovere funzionare Expo ok appena finire smontare @Goemon SM,alfano giubileo deve funzionare expo ok appena finisce smontiamo @goemon sm,alfano giubileo deve funzionare expo ok appena finisce smontiamo @mention,negative,anger
1.9376151329362736e+17,"Alfano promette \""la più grande novità della politica italiana\"". #Bersani: \""il #Pd come l'usato sicuro\"". #Grillo così però vince facile, dai!",0.0,0.0,TW-SENTIPOLC,Alfano promettere grande novità politica italiano #Bersani #Pd usato sicuro #Grillo così però vincere facile,alfano promette grande novità politica italiana #bersani #pd usato sicuro #grillo così però vince facile,alfano promette grande novità politica italiana @hashtag @hashtag usato sicuro @hashtag così però vince facile,negative,joy
