id,text,irony,sarcasm,topic,cleaned_text,lemmatized_text
8.446499992795546e+17,"Eh va bene,siamo nel 2017. Ma i radicali islamici la pensano come 2000 anni fa.Non possiamo ragionare secondo gli stessi criteri #Gabbiaopen",0.0,0.0,HSC,eh va bene @number radicali islamici pensano @number anni fa possiamo ragionare secondo criteri #gabbiaopen,eh andare bene @number radicale islamico pensare @number anno fa potere ragionare secondo criterio #gabbiaopen 
1.418368217672622e+17,"Egregio Professor Monti, pagherò volentieri la tassa sui cani che mantengo a casa, se mi toglierà la tassa sui maiali che mantengo a Roma...",1.0,1.0,TW-SENTIPOLC,egregio professor monti pagherò volentieri tassa cani mantengo casa toglierà tassa maiali mantengo roma,egregio professore monte pagare volentieri tassare cane mantenere casa togliere tassa maiale mantenere roma 
7.018303309620797e+17,"Egitto, ricercatore italiano torturato a morte. Volevano farlo sentire a casa.  [CONTINUA su https://t.co/oDPUtx2DvV]",1.0,0.0,TW-SPINO,egitto ricercatore italiano torturato morte volevano farlo sentire casa continua @url,egitto ricercatore italiano torturare morte volere fare sentire casa continuare @url 
1.3685918520693144e+17,Effetti collaterali: il governo #Monti rischia di diventare il miglior argomento contro la #democrazia dai tempi di #Churchill. #buongiorgio,1.0,0.0,TW-SENTIPOLC,effetti collaterali governo #monti rischia diventare miglior argomento #democrazia tempi #churchill #buongiorgio,effetto collaterale governo #monte rischiare diventare miglior argomento #democrazia tempo #churchill #buongiorgio 
1.6190832242813747e+17,effetti collaterali del governo Monti: tutti in fila dai benzinai,1.0,0.0,TW-SENTIPOLC,effetti collaterali governo monti fila benzinai,effetto collaterale governo monte filare benzinaio 
5.256220159954412e+17,Educatrice fa sesso con un sedicenne per incentivarlo a studiare. Si laurea domani. [@iOdio53],1.0,0.0,TW-SPINO,educatrice fa sesso sedicenne incentivarlo studiare laurea domani @iodio @number,educatore fare sesso sedicenne incentivare studiare laurea domani @iodio @number 
5.205492007829586e+17,"Educare alla precarietà: da #labuonascuola al #JobsAct, una vita senza welfare né prospettive.",1.0,0.0,TW-BS,educare precarietà #labuonascuola #jobsact vita senza welfare né prospettive,educare precarietà #labuonascuola #jobsact vita senza welfare né prospettiva 
8.542330586938327e+17,"Ed era solo la prima vacanza al mare. Prepariamoci per la novità dei ""profughi/rifugiati"" turisti. Grazie @pdnetwork https://t.co/2ozVelPVtI",1.0,1.0,HSC,solo prima vacanza mare prepariamoci novità profughi rifugiati turisti grazie @pdnetwork @url,solo primo vacanza mare preparare novità profugo rifugiato turista grazie @pdnetwork @url 
8.456388629951814e+17,Ed ecco quanto anticipato 6 mesi fa: nasce #denk partito filo-islamico che ha preso 7% in Olanda. Sharia 4 all teste di cazzo terzomondiste.,0.0,0.0,HSC,ecco anticipato @number mesi fa nasce #denk partito filo islamico preso @number olanda sharia @number teste cazzo terzomondiste,ecco anticipare @number mese fa nascere #denk partito filo islamico prendere @number olanda sharia @number testa cazzo terzomondiste 
5.0708262697356486e+17,"Ecco, ci manca proprio che siano gli studenti a dire di cosa vogliano parlare a scuola http://t.co/1RsW5XwpMH #labuonascuola",1.0,0.0,TW-BS,ecco manca proprio studenti dire cosa vogliano parlare scuola @url #labuonascuola,ecco mancare proprio studente dire cosa volere parlare scuola @url #labuonascuola 
8.388673828483236e+17,Ecco svelato il successo planetario di #Apple: gli immigrati africani! https://t.co/hZYaQlN3iN,1.0,0.0,HSC,ecco svelato successo planetario #apple immigrati africani @url,ecco svelare successo planetario #apple immigrato africano @url 
1.5234842091967283e+17,Ecco ricordiamoci che prima del governo #Monti ce ne sono stati altri che forse hanno cagato fuori dal vaso. #conferenzastampa,1.0,0.0,TW-SENTIPOLC,ecco ricordiamoci prima governo #monti ce stati altri forse cagato fuori vaso #conferenzastampa,ecco ricordare primo governo #monte ce essere altro forse cagare fuori vaso #conferenzastampa 
5.242545045069005e+17,"Ecco dove si possono argomentare dissenso e critiche alla ""buona scuola"" di Renzi: https://t.co/UxLDm9Omjs @alerinov @LipScuola @LouPalanca",0.0,0.0,TW-BS,ecco possono argomentare dissenso critiche buona scuola renzi @url @alerinov @lipscuola @loupalanca,ecco potere argomentare dissenso critico buono scuola renzi @url @alerinov @lipscuola @loupalanca 
8.25608051721982e+17,Ecco come i musulmani vogliono trasformare l'italia e l'Europa..grazie al PD..ma non ci riusciranno!#MovimentOnesti… https://t.co/J16TP9fEDG,0.0,0.0,HSC,ecco musulmani vogliono trasformare italia europa grazie pd riusciranno #movimentonesti @url,ecco musulmano volere trasformare italia europa grazie pd riuscire #movimentonesti @url 
5.296825039055913e+17,ecco come #labuonascuola premia le docenti! http://t.co/199R2dX7Rq,0.0,0.0,TW-BS,ecco #labuonascuola premia docenti @url,ecco #labuonascuola premiare docente @url 
5.310863862005801e+17,Ecco come #labuonascuola di @matteorenzi farà danni all'istruzione anche sui buoni prof #sapevatelo @GildaInsegnanti http://t.co/w53rW6qamA,0.0,0.0,TW-BS,ecco #labuonascuola @matteorenzi danni istruzione buoni prof #sapevatelo @gildainsegnanti @url,ecco #labuonascuola @matteorenzi danno istruzione buono prof #sapevatelo @gildainsegnare @url 
5.0748427400697856e+17,Ecco #labuonascuola che ha presentato ieri il nostro factotum Presidente del Consiglio. 'Nnamo bene! #renzi http://t.co/qxJUcmzU29,1.0,0.0,TW-BS,ecco #labuonascuola presentato ieri factotum presidente consiglio nnamo bene #renzi @url,ecco #labuonascuola presentare ieri factotum presidente consigliare nnamo bene #renzi @url 
5.485821802142802e+17,"Ebola, parla il paziente zero. “Non dimenticatemiiiii!“ [@giggidelirio]",1.0,0.0,TW-SPINO,ebola parla paziente zero dimenticatemiiiii @giggidelirio,ebola parlare paziente zero dimenticatemiiiii @giggidelirio 
5.5134438016734816e+17,"Ebola, il medico italiano guarisce grazie a una cura sperimentale. Che ora verrà testata sui vigili di Roma. [@ZipSatiraLampo]",1.0,0.0,TW-SPINO,ebola medico italiano guarisce grazie cura sperimentale ora verrà testata vigili roma @zipsatiralampo,ebola medico italiano guarire grazie cura sperimentale ora venire testare vigile roma @zipsatiralampo 
1.3939547622619544e+17,E' vergognoso pensare che tra i primi provvedimenti del governo Monti ci sara' una tassa sugli animali domestici.,0.0,0.0,TW-SENTIPOLC,vergognoso pensare primi provvedimenti governo monti sara tassa animali domestici,vergognoso pensare primo provvedimento governo monte sara tassa animale domestico 
1.6071601401797427e+17,E' uscito L'amore al tempo di Mario Monti nelle migliori edicole,0.0,0.0,TW-SENTIPOLC,uscito amore tempo mario monti migliori edicole,uscire amore tempo mario monte migliore edicola 
1.561081179004068e+17,E' un Governo strano: le cose si fanno Come scusi? Dicesi governo #Monti #chetempochefa,1.0,0.0,TW-SENTIPOLC,governo strano cose scusi dicesi governo #monti #chetempochefa,governo strano cosa scusare dicesi governo #monte #chetempochefa 
1.433630671310807e+17,"E' Ridicolo e Irritante che il Professor Monti vada a Porta a Porta, dal Giornalista di regime per antonomasia, ma Monti lo sa chi è Vespa?",0.0,0.0,TW-SENTIPOLC,ridicolo irritante professor monti vada porta porta giornalista regime antonomasia monti sa vespa,ridicolo irritante professore monte andare porgere porgere giornalista regime antonomasia monte sapere vespa 
5.168975955000361e+17,E' questione di attributi! Alla buona scuola preferisco la scuola equa!,1.0,0.0,TW-BS,questione attributi buona scuola preferisco scuola equa,questione attributo buono scuola preferire scuola equo 
1.4339281055973376e+17,E' più facile aumentare le tasse che combattere l'evasione fiscale #governo #Monti,0.0,0.0,TW-SENTIPOLC,facile aumentare tasse combattere evasione fiscale #governo #monti,facile aumentare tassa combattere evasione fiscale #governo #monte 
1.6071487349025587e+17,"E' giunto il momento di non appoggiare Il governo #Monti votando no in massa. Lasciarlo alle corde, suonato.",0.0,0.0,TW-SENTIPOLC,giunto momento appoggiare governo #monti votando no massa lasciarlo corde suonato,giungere momento appoggiare governo #monte votare no massa lasciare corda suonato 
1.3684149185007616e+17,E' davvero scandaloso che nel nuovo governo Monti non ci sia nemmeno una mignotta o qualche indagato per mafia! #ministri #monti #colle,1.0,0.0,TW-SENTIPOLC,davvero scandaloso nuovo governo monti nemmeno mignotta qualche indagato mafia #ministri #monti #colle,davvero scandaloso nuovo governo monte nemmeno mignotta qualche indagare mafia #ministro #monte #colla 
5.0743961080143046e+17,E' così efficiente #labuonascuola che i server di MIUR @MiurSocial e derivati (ust e scuole) sono tutti in down,1.0,1.0,TW-BS,così efficiente #labuonascuola server miur @miursocial derivati ust scuole down,così efficiente #labuonascuola server miur @miursocial derivato ust scuola down 
1.3546613292780749e+17,"E vai adesso con Mario Monti/Superman, crisi finita, stipendi in aumento, e riforme. Grazie Stato! Se non ci fossi bisognerebbe inventarti!",1.0,1.0,TW-SENTIPOLC,vai adesso mario monti superman crisi finita stipendi aumento riforme grazie stato bisognerebbe inventarti,andare adesso mario monte superman crisi finire stipendio aumento riforma grazia essere bisognare inventare 
8.274456196608287e+17,"È tutto un pappa pappa pappa,l'amore per i migranti!!Ecco perché si chiamano RISORSE!Ecco xche' tanti buonisti in TVpredicano accoglienza.💩😷",1.0,1.0,HSC,pappa pappa pappa amore migranti ecco chiamano risorse ecco xche tanti buonisti tvpredicano accoglienza @emoji,pappare pappa pappare amore migrare ecco chiamare risorsa ecco xche tanto buonista tvpredicano accoglienza @emoji 
5.5290655947148896e+17,e tra 20 anni quando l'islam coprirà tutta l'Europa i geni della politica cosa diranno? continueremo a mandare i taxi x importare islam?,1.0,1.0,HSC,@number anni quando islam coprirà tutta europa geni politica cosa diranno continueremo mandare taxi x importare islam,@number anno quando islam coprire tutto europa gene politico cosa dire continuare mandare taxi x importare islam 
5.234764245279908e+17,e se il merito non convenisse? #labuonascuola :ovvero come ti pago meno i docenti! http://t.co/uwh9WUxvsg,1.0,1.0,TW-BS,merito convenisse #labuonascuola ovvero pago meno docenti @url,merito convenire #labuonascuola ovvero pago meno docente @url 
5.195111501917225e+17,E se costruissimo tutti insieme #labuonascuola? @aperdichizzi @workingcapital @FLuccisano @Ivanlobello1 #education,0.0,0.0,TW-BS,costruissimo insieme #labuonascuola @aperdichizzi @workingcapital @fluccisano @ivanlobello @number #education,costruire insieme #labuonascuola @aperdichizzi @workingcapital @fluccisano @ivanlobello @number #education 
5.53638923168383e+17,E ora che siete morti..sai come state inaciditi che il fatto delle vergini era una bufala? #Parigi #terroristi #NoIslam #NoHalal #coglioni,1.0,1.0,HSC,ora morti sai state inaciditi fatto vergini bufala #parigi #terroristi #noislam #nohalal #coglioni,ora morto sapere stare inacidire fatto vergine bufala #parigi #terrorista #noislam #nohalal #coglione 
1.6247442438422528e+17,E non perderti questo nuovo post:: Vorrei che il #governo #monti fosse proprio così e tu? http://t.co/LxZPKlTm,0.0,0.0,TW-SENTIPOLC,perderti nuovo post vorrei #governo #monti proprio così @url,perdere nuovo post volere #governo #monte proprio così @url 
8.207109874352824e+17,"E naturalmente lo fanno a favore dell'islam, che i gay li impicca.    Non state mica bene.  No, davvero, curatevi. https://t.co/4ZYWTrucoe",1.0,1.0,HSC,naturalmente favore islam gay impicca state mica bene no davvero curatevi @url,naturalmente favore islam gay impiccare stare mica bene no davvero curare @url 
1.3679643735792845e+17,"È nato il governo Monti: Passera super-ministro, Il dopo Berlusconi ha sempre la solita costante",1.0,0.0,TW-SENTIPOLC,nato governo monti passera super ministro dopo berlusconi sempre solita costante,nascere governo monte passero super ministro dopo berlusconi sempre solere costante 
6.481811958895821e+17,"È morto Pietro Ingrao, storico militante di sinistra. Quindi ha anche smesso di soffrire. [@pirata_21]",1.0,0.0,TW-SPINO,morto pietro ingrao storico militante sinistra quindi smesso soffrire @pirata @number,morto pietro ingrao storico militante sinistra quindi smesso soffrire @pirata @number 
6.808142117825659e+17,È morto l'uomo più grasso del mondo. Peccato perché dal 7 gennaio sarebbe andato in palestra. [@pirata_21],1.0,0.0,TW-SPINO,morto uomo grasso mondo peccato @number gennaio andato palestra @pirata @number,morire uomo grasso mondo peccare @number gennaio andare palestra @pirata @number 
5.045534901702656e+17,È morto l'uomo più alto del mondo. Ora è l'uomo più lungo del mondo. [@ilmagodifloz],1.0,0.0,TW-SPINO,morto uomo alto mondo ora uomo lungo mondo @ilmagodifloz,morire uomo alto mondo ora uomo lungo mondo @ilmagodifloz 
7.158234373029192e+17,"È morto l'autore di ""E se domani"". E sottolineo morto. [pietro angelio]",1.0,0.0,TW-SPINO,morto autore domani sottolineo morto pietro angelio,morire autore domani sottolineare morire pietro angelio 
4.615012744843756e+17,"È morto Emilio Riva, patron dell'Ilva. È cominciata la bonifica. [@AvvBrosisky]",1.0,1.0,TW-SPINO,morto emilio riva patron ilva cominciata bonifica @avvbrosisky,morto emilio riva patron ilva cominciare bonifica @avvbrosisky 
4.738752714107904e+17,"È morto Alexander Shulgin, l'inventore dell'ecstasy. Buon viaggio. [@sonoMacrio]",1.0,0.0,TW-SPINO,morto alexander shulgin inventore ecstasy buon viaggio @sonomacrio,morire alexander shulgin inventore ecstasy buon viaggiare @sonomacrio 
5.114516120708055e+17,e mentre @matteorenzi continua a girare film per l'Italia per #primogiornodiscuola e #labuonascuola.. http://t.co/1teE89GFeW,1.0,0.0,TW-BS,mentre @matteorenzi continua girare film italia #primogiornodiscuola #labuonascuola @url,mentre @matteorenzi continuare girare film italia #primogiornodiscuola #labuonascuola @url 
7.835548613717197e+17,E meno male che dovevano pagare le nostre pensioni... #migranti #parassiti #invasione https://t.co/2MIVO59LDw,0.0,0.0,HSC,meno male dovevano pagare pensioni #migranti #parassiti #invasione @url,meno male dovere pagare pensione #migrare #parassita #invasione @url 
1.9295948032824115e+17,E intanto si continua a parlare di #Grillo bene o male. Molto bene.,0.0,0.0,TW-SENTIPOLC,intanto continua parlare #grillo bene male molto bene,intanto continuare parlare #grillo bene male molto bene 
1.4762977746394726e+17,È in corso il voto di fiducia al governo Monti alla Camera dei Deputati. Seguiranno aggiornamenti sui risultati.,0.0,0.0,TW-SENTIPOLC,corso voto fiducia governo monti camera deputati seguiranno aggiornamenti risultati,corso voto fiducia governo monte camera deputato seguire aggiornamento risultato 
1.3568169052904653e+17,E il governo Monti non toccherà la legge elettorale. Sento puzza di Pentapartito 2.0. #doposilvio,0.0,0.0,TW-SENTIPOLC,governo monti toccherà legge elettorale sento puzza pentapartito @number @number #doposilvio,governo monte toccare legge elettorale sentire puzza pentapartito @number @number #doposilvio 
5.85836886599594e+17,"E i clienti stranieri che mi dicono schifati \""no la borsa di plastica no grazie!\"" #coscienzagreen",1.0,1.0,HSC,clienti stranieri dicono schifati no borsa plastica no grazie #coscienzagreen,cliente straniero dire schifare no borsa plastico no grazie #coscienzagreen 
8.228363915791852e+17,E gli immigrati a 35 al giorno negli hotel. È una vergogna!!! 1!uno! https://t.co/UpBUoyFNv0,1.0,1.0,HSC,immigrati @number giorno hotel vergogna @number @url,immigrare @number giorno hotel vergognare @number @url 
1.4340283798716824e+17,E finalmente grazie al Governo Monti pagherà cha ha sempre pagato!,1.0,1.0,TW-SENTIPOLC,finalmente grazie governo monti pagherà cha sempre pagato,finalmente grazie governo monte pagare cha sempre pagare 
5.07110299388756e+17,"e dopo lavoro e senato, anche problema di #scuola è risolto con nuovo hashtag e malloppone di 136 pagine #labuonascuola @matteorenzi",1.0,1.0,TW-BS,dopo lavoro senato problema #scuola risolto nuovo hashtag malloppone @number pagine #labuonascuola @matteorenzi,dopo lavoro senato problema #scuola risolvere nuovo hashtag malloppone @number pagina #labuonascuola @matteorenzi 
5.696035975136952e+17,E dopo il problema musulmani... Va la pubblicità sulla diarrea😁ahahah #lagabbia,1.0,0.0,HSC,dopo problema musulmani va pubblicità diarrea@emojiahahah #lagabbia,dopo problema musulmano andare pubblicità diarrea @emojiahahah #lagabbia 
8.45680110707585e+17,E di nuovo va a trovare i musulmani... E di nuovo cn i migranti e di nuovo...E ancora.#Francesco 👎,1.0,1.0,HSC,nuovo va trovare musulmani nuovo cn migranti nuovo ancora #francesco @emoji,nuovo andare trovare musulmano nuovo cn migrare nuovo ancora #francesco @emoji 
6.491612530725396e+17,"E comunque, se spalmi merda sui muri di un hotel, nessun fan potrà mai restarci male quando farai un selfie con la Meloni. [@NicoLakePlacid]",1.0,1.0,TW-SPINO,comunque spalmi merda muri hotel nessun fan potrà mai restarci male quando selfie meloni @nicolakeplacid,comunque spalmare merda muro hotel nessun fan potere mai restare male quando selfie melone @nicolakeplacid 
1.4658166615508173e+17,E comunque a me pare che il governo #Monti abbia un effetto depressogeno #diariodellamanovra #manovra,0.0,0.0,TW-SENTIPOLC,comunque me pare governo #monti effetto depressogeno #diariodellamanovra #manovra,comunque me parere governo #monte effetto depressogeno #diariodellamanovra #manovra 
5.0721543450946765e+17,E comunque @matteorenzi alla lezione di sillabazione de #labuonascuola era assente http://t.co/bEpiecpfx3,1.0,1.0,TW-BS,comunque @matteorenzi lezione sillabazione de #labuonascuola assente @url,comunque @matteorenzi lezione sillabazione de #labuonascuola assente @url 
8.384925121426554e+17,"E comunque , conoscendo i nostri polli  Se l'immigrazione fosse solo femminile  Col cavolo che avremmo tutti sti' razzisti",1.0,0.0,HSC,comunque conoscendo polli immigrazione solo femminile cavolo sti razzisti,comunque conoscere pollo immigrazione solo femminile cavolo sti razzista 
1.3541793038402765e+17,"e almeno una cosa chiara ho: sono tutti incazzati con Franceschini, che ha bombardato il governo Monti a tradimento..",0.0,0.0,TW-SENTIPOLC,almeno cosa chiara incazzati franceschini bombardato governo monti tradimento,almeno cosa chiaro incazzare franceschini bombardare governo monte tradimento 
1.9310252432307405e+17,"E aggiungo: se anche la politica italiana ora ci mozza le speranze e il respiro per la sua inettitudine, #Grillo cmq non è la risposta.",0.0,0.0,TW-SENTIPOLC,aggiungo politica italiana ora mozza speranze respiro inettitudine #grillo cmq risposta,aggiungere politica italiano ora mozzo speranza respiro inettitudine #grillo cmq risposta 
5.226926433700413e+17,Durante la presentazione della #leggestabilita Renzi confonde la buona scuola con la navescuola Subito rialzi a piazza affari #hashtagradio1,1.0,0.0,TW-BS,durante presentazione #leggestabilita renzi confonde buona scuola navescuola subito rialzi piazza affari #hashtagradio @number,durante presentazione #leggestabilita renzi confondere buono scuola navescuola subito rialzare piazza affare #hashtagradio @number 
8.123143246812897e+17,Dunque siam stati bravi poiche' abbiamo ucciso il terrorista tunisino. Ma il fatto che circolasse liberamente in Italia? #berlinattacks,0.0,0.0,HSC,dunque siam stati bravi poiche ucciso terrorista tunisino fatto circolasse liberamente italia #berlinattacks,dunque siam essere bravo poiche ucciso terrorista tunisino fatto circolare liberamente italia #berlinattacks 
1.3711677858841395e+17,"Due scioperi, flash mob, sit-in e due cortei. Roma paralizzata nel primo giorno del governo Monti: http://t.co/dnR5GGrI",0.0,0.0,TW-SENTIPOLC,due scioperi flash mob sit due cortei roma paralizzata primo giorno governo monti @url,due sciopero flash mob sit due corteo roma paralizzare primo giorno governo montare @url 
8.10448091128234e+17,"Due arresti tra i rom, risolto il ""mistero"" della ragazza cinese https://t.co/aTj0r3g7Fn",0.0,0.0,HSC,due arresti rom risolto mistero ragazza cinese @url,due arresto rom risolvere mistero ragazza cinese @url 
8.441289717343724e+17,"Dove prima c'era un campo rom, ora sorge il primo ""villaggio dei senzatetto"" d'Italia! https://t.co/QsvVkb6eAU",0.0,0.0,HSC,prima campo rom ora sorge primo villaggio senzatetto d italia @url,primo campo rom ora sorgere primo villaggio senzatetto d italia @url 
7.999501831319101e+17,"dottorgiustizia: RT labelmondo: ""Il terrorismo non è giustificabile, mai!"" Un articolo scritto dopo l'attentato al… https://t.co/v3D8mLfrv9",0.0,0.0,HSC,dottorgiustizia rt labelmondo terrorismo giustificabile mai articolo scritto dopo attentato @url,dottorgiustizia rt labelmondo terrorismo giustificabile mai articolare scrivere dopo attentare @url 
8.553767260960481e+17,"Dortmund Germania,l'attentato non era terroristico,ma economico,infatti,si volevano colpire le azioni della società calcistica del Borussia.",0.0,0.0,HSC,dortmund germania attentato terroristico economico infatti volevano colpire azioni società calcistica borussia,dortmund germania attentato terroristico economico infatti volere colpire azione società calcistico borussia 
5.2560301535789466e+17,Dopo tutti i twitt su #labuonascuola almeno un segnale di fumo a noi medici prossimi al #concorsonazionale lo poteva mandare @SteGiannini !!,1.0,0.0,TW-BS,dopo twitt #labuonascuola almeno segnale fumo medici prossimi #concorsonazionale poteva mandare @stegiannini,dopo twitt #labuonascuola almeno segnale fumo medico prossimo #concorsonazionale potere mandare @stegiannini 
1.9308085091147776e+17,"Dopo quasi 20 anni il popolo chiama a gran voce un altro giullare di Coorte, prima Silvio, ora #Grillo #serviziopubblico",0.0,0.0,TW-SENTIPOLC,dopo quasi @number anni popolo chiama gran voce altro giullare coorte prima silvio ora #grillo #serviziopubblico,dopo quasi @number anno popolo chiamare gran voce altro giullare coorte prima silvio ora #grillo #serviziopubblico 
8.321179264969892e+17,"Dopo la vittoria della Brexit, in Gran Bretagna gli episodi di violenza contro gli stranieri sono aumentati del 50% https://t.co/4Xly3gYfmg",0.0,0.0,HSC,dopo vittoria brexit gran bretagna episodi violenza stranieri aumentati @number @url,dopo vittoria brexit gran bretagna episodio violenza straniero aumentare @number @url 
1.521344628204626e+17,DOPO LA FASE 2 DEL GOVERNO MONTI PERCHE' NON ANDIAMO TUTTI IN MUTANDE A ROMA A PROTESTARE?,1.0,0.0,TW-SENTIPOLC,dopo fase @number governo monti perche andiamo mutande roma protestare,dopo fase @number governo monte perche andare mutanda roma protestare 
1.9449141136052637e+17,"Dopo il preoccupante 20% di #Le Pen, per chi crede nell'Europa unita è più necessario che mai votare #Hollande. E fermare #Grillo in Italia!",0.0,0.0,TW-SENTIPOLC,dopo preoccupante @number #le pen crede europa unita necessario mai votare #hollande fermare #grillo italia,dopo preoccupare @number #le pen credere europa unito necessario mai votare #hollanda fermare #grillo italia 
5.311411543065436e+17,Dopo il lavoro nei 6 tavoli tematici ci avviamo verso la conclusione #labuonascuola,0.0,0.0,TW-BS,dopo lavoro @number tavoli tematici avviamo verso conclusione #labuonascuola,dopo lavoro @number tavolo tematico avviare verso conclusione #labuonascuola 
1.3695472566390784e+17,Dopo gli allenamenti dopo il giuramento del governo Monti.. Adesso vado a dormire!,0.0,0.0,TW-SENTIPOLC,dopo allenamenti dopo giuramento governo monti adesso vado dormire,dopo allenamento dopo giuramento governo monte adesso andare dormire 
3.934604922134487e+17,"Dopo due ore che stavo studiando italiano, mi sono accorta che avevo preso il libro sbagliato. #benecosi",1.0,0.0,TW-SENTIPOLC,dopo due ore studiando italiano accorta preso libro sbagliato #benecosi,dopo due ora studiare italiano accorta prendere librare sbagliare #benecosi 
8.067958855646945e+17,"Dopo avere terrorizzato gli anziani con catastrofi imminenti,aver comprato rom e affini,dopo una campagna di... https://t.co/HXb9kcNown",0.0,0.0,HSC,dopo avere terrorizzato anziani catastrofi imminenti aver comprato rom affini dopo campagna @url,dopo avere terrorizzare anziano catastrofe imminente avere comprare rom affine dopo campagna @url 
5.172752240486892e+17,Dopo averci riempito di bes bis bus bos bas senza darci un pelo di aggiornamento ora vogliono farcelo fare come obbligo #labuonascuola,1.0,0.0,TW-BS,dopo averci riempito bes bis bus bos bas senza darci pelo aggiornamento ora vogliono farcelo fare obbligo #labuonascuola,dopo avere riempire bes bis bus bos bas senza dare pelo aggiornamento ora volere fare fare obbligo #labuonascuola 
5.074626175319532e+17,"Dopo 8,4 miliardi di tagli lineari è ancora possibile parlare di buona scuola? http://t.co/oNQfbi7ibl @FusacchiA @LaLipperini @gliasini",0.0,0.0,TW-BS,dopo @number @number miliardi tagli lineari ancora possibile parlare buona scuola @url @fusacchia @lalipperini @gliasini,dopo @number @number miliardo taglio lineare ancora possibile parlare buono scuola @url @fusacchia @lalipperini @gliasino 
8.221706746304266e+17,Dopo 20 min. di trasmissione non ha ancora nominato i migranti. Lo iscriviamo al guinnes dei primati?  #ottoemezzo,1.0,1.0,HSC,dopo @number min trasmissione ancora nominato migranti iscriviamo guinnes primati #ottoemezzo,dopo @number min trasmissione ancora nominare migrare iscrivere guinnes primate #ottoemezzo 
5.2028253383007846e+17,Domani tutti in piazza XX Settembre! Corteo contro #labuonascuola di #renzi e il caro trasporti di #tpertruffa ! #iononcisto!,0.0,0.0,TW-BS,domani piazza xx settembre corteo #labuonascuola #renzi caro trasporti #tpertruffa #iononcisto,domani piazza xx settembre corteo #labuonascuola #renzi caro trasporto #tpertruffa #iononcisto 
5.553902799987958e+17,domani tema su Charlie Haebdo...ma gli islamici non si potevano fare i cazzi loro ogni tanto!?!?!?!?!?,1.0,1.0,HSC,domani tema charlie haebdo islamici potevano fare cazzi ogni tanto,domani temere charlie haebdo islamico potere fare cazzo ogni tanto 
5.1119622515329434e+17,Domani inizia nuovo #annoscolastico. In bocca al lupo a tutti gli studenti. Io sarò a #firenze ITT Marco Polo #labuonascuola @MiurSocial,0.0,0.0,TW-BS,domani inizia nuovo #annoscolastico bocca lupo studenti #firenze itt marco polo #labuonascuola @miursocial,domani iniziare nuovo #annoscolastico bocca lupo studente #firenze itt marco polo #labuonascuola @miursocial 
5.161908563958989e+17,Domani faccio 8 ore di scuola. Neanche alle elementari ne facevo così tante. #labuonascuola proprio,1.0,1.0,TW-BS,domani @number ore scuola neanche elementari così tante #labuonascuola proprio,domani @number ora scuola neanche elementare così tanto #labuonascuola proprio 
5.216694430976082e+17,Domani all'inaugurazione dello Young International Forum per #labuonascuola il capitano della Davis Corrado Barazzutti @MiurSocial #Yif2014,0.0,0.0,TW-BS,domani inaugurazione young international forum #labuonascuola capitano davis corrado barazzutti @miursocial #yif @number,domani inaugurazione young international forum #labuonascuola capitano davis corrado barazzutti @miursocial #yif @number 
5.319078871244636e+17,Domani al @MiurSocial a disfare gli scatoloni. Si riparte per #labuonascuola. Grazie @davidefaraone,0.0,0.0,TW-BS,domani @miursocial disfare scatoloni riparte #labuonascuola grazie @davidefaraone,domani @miursocial disfare scatolone ripartire #labuonascuola grazie @davidefaraone 
7.854777235022848e+17,"Domandone del giorno: un terrorista si farebbe saltare in aria più volentieri sulla A, la B o la C? #metroroma #Roma",1.0,0.0,HSC,domandone giorno terrorista saltare aria volentieri b #metroroma #roma,domare giorno terrorista saltare aria volentieri b #metroroma #roma 
5.281296785155154e+17,Dolcetto scherzetto? #Halloween #labuonascuola #Roma http://t.co/MGCEEBgzwx,1.0,0.0,TW-BS,dolcetto scherzetto #halloween #labuonascuola #roma @url,dolcetto scherzetto #halloween #labuonascuola #roma @url 
5.0727661433049914e+17,Dodici mesi per cambiare la scuola (#labuonascuola) E io che avevo prenotato un viaggio intorno al mondo di 365... http://t.co/VYE8FrnSQJ,1.0,0.0,TW-BS,dodici mesi cambiare scuola #labuonascuola prenotato viaggio intorno mondo @number @url,dodici mese cambiare scuola #labuonascuola prenotare viaggio intorno mondo @number @url 
5.0783823831341466e+17,Docenti formati e vocati #tfaordinario finiranno a fare gli schiavi sottopagati nelle private. Bella marchetta! #labuonascuola @SteGiannini,1.0,1.0,TW-BS,docenti formati vocati #tfaordinario finiranno fare schiavi sottopagati private bella marchetta #labuonascuola @stegiannini,docente formato vocato #tfaordinario finire fare schiavo sottopagare privato bello marchetta #labuonascuola @stegiannini 
5.322990139542323e+17,Divide et impera: la buona scuola di Renzi http://t.co/DqWHf7qwHS,1.0,0.0,TW-BS,divide et impera buona scuola renzi @url,dividere et imperare buono scuola renzi @url 
5.680861547734712e+17,Dite #Sacchi che esistono italiani di colore. Bastava dicesse stranieri invece che neri e tutti avremmo concordato. W l'Italia.,1.0,1.0,HSC,dite #sacchi esistono italiani colore bastava dicesse stranieri invece neri concordato w italia,dire #sacco esistere italiano colore bastare dire straniero invece nero concordare w italia 
